386,17240
387,149167
388,138437
389,145156
390,147396
391,15000
392,143125
393,9115
394,34062
395,168073
396,23073
397,148854
398,8958
399,159791
400,8958
401,156927
402,15782
403,130417
404,9010
405,9011
406,142761
407,9114
408,154427
409,9219
410,149375
411,9063
412,155157
413,9271
414,120260
415,8959
416,157709
417,15729
418,128490
419,9114
420,9063
421,143750
422,9114
423,158125
424,9219
425,119896
426,8906
427,9114
428,149896
429,9011
430,136198
431,9219
432,153021
433,8958
434,148229
435,8958
436,155364
437,9219
438,151615
439,9219
440,117188
441,151354
442,9271
443,151719
444,38541
445,8959
446,124688
447,9167
448,120105
449,8958
450,155469
451,9063
452,141563
453,9114
454,9010
455,148073
456,9062
457,155208
458,9114
459,15989
460,149010
461,8906
462,147552
463,8958
464,134167
465,9114
466,134635
467,9115
468,137135
469,8855
470,8907
471,146354
472,9219
473,8906
474,15989
475,135573
476,9114
477,150729
478,16145
479,150937
480,146614
481,9062
482,128333
483,9114
484,146406
485,9010
486,157812
487,9063
488,150000
489,8854
490,9010
491,15937
492,154062
493,8854
494,9115
495,142605
496,160156
497,51823
498,9167
499,139792
500,9115
501,141823
502,9062
503,140156
504,8907
505,143802
506,9010
507,139583
508,134271
509,139792
510,9218
511,139948
512,134427
513,140000
514,9010
515,132604
516,141823
517,101511
518,61979
519,9270
520,144166
521,138490
522,143125
523,9011
524,142396
525,8906
526,144479
527,139740
528,140208
529,8906
530,139583
531,135156
532,140886
533,9167
534,110938
535,141823
536,9114
537,142188
538,144688
539,137448
540,141667
541,8906
542,132396
543,141250
544,144739
545,9219
546,9271
547,141042
548,9063
549,142760
550,8959
551,140417
552,100520
553,53489
554,9219
555,132813
556,9167
557,134583
558,142969
559,8959
560,142969
561,9323
562,140573
563,139375
564,139948
565,146667
566,16093
567,141822
568,139843
569,8959
570,139531
571,132656
572,141197
573,9219
574,139896
575,9010
576,146510
577,132604
578,141355
579,9063
580,139948
581,136302
582,148698
583,147031
584,16146
585,142448
586,140312
587,9062
588,139583
589,134323
590,141615
591,140052
592,139791
593,136146
594,139688
595,138958
596,9010
597,158646
598,45729
599,9063
600,138490
601,15937
602,133125
603,150208
604,149844
605,9115
606,148594
607,16042
608,155312
609,9115
610,9167
611,147240
612,9115
613,9219
614,149375
615,9010
616,152240
617,9271
618,16146
619,156354
620,9167
621,9114
622,141145
623,9010
624,9115
625,150156
626,9011
627,151407
628,9063
629,118229
630,66875
631,37344
632,162864
633,9115
634,8958
635,146823
636,9062
637,156198
638,9167
639,9063
640,152188
641,9167
642,15157
643,154844
644,9271
645,148907
646,16146
647,135937
648,149635
649,9219
650,119531
651,8959
652,156355
653,9271
654,132865
655,9115
656,9011
657,15885
658,151302
659,9115
660,9115
661,148907
662,9062
663,151250
664,9218
665,119739
666,9010
667,153958
668,9011
669,118594
670,8854
671,154948
672,8958
673,119687
674,15365
675,128646
676,15833
677,127812
678,16094
679,127448
680,9167
681,8958
682,148229
683,9010
684,119843
685,150573
686,149583
687,9115
688,117344
689,69948
690,19062
691,150989
692,9114
693,156093
694,9167
695,150417
696,9063
697,151719
698,9062
699,118333
700,9063
701,147917
702,160208
703,38542
704,9219
705,123490
706,9167
707,155260
708,9062
709,119635
710,9167
711,157239
712,9062
713,123020
714,8958
715,156042
716,15104
717,126927
718,72865
719,26875
720,158802
721,9011
722,118334
723,9062
724,129010
725,9219
726,117292
727,8958
728,157031
729,9010
730,120885
731,9219
732,118906
733,48125
734,171718
735,9063
736,149375
737,15886
738,128021
739,9271
740,151146
741,8958
742,132552
743,135364
744,9166
745,9115
746,137136
747,8958
748,150677
749,9115
750,151875
751,9115
752,15937
753,154010
754,9167
755,9115
756,154167
757,145052
758,9010
759,130781
760,9219
761,136198
762,8906
763,128229
764,9010
765,150885
766,9062
767,149635
768,9063
769,150521
770,9115
771,122032
772,9062
773,9062
774,140156
775,9010
776,134479
777,9115
778,15156
779,150989
780,9219
781,148750
782,15990
783,9323
784,120260
785,8854
786,152812
787,9219
788,119896
789,9062
790,153542
791,8958
792,154635
793,9271
794,152760
795,8959
796,152917
797,9011
798,119219
799,9010
800,8855
801,15834
802,9010
803,150937
804,8958
805,121979
806,8958
807,8958
808,16093
809,152760
810,9271
811,160052
812,38541
813,9219
814,125625
815,9114
816,154948
817,9167
818,155990
819,9115
820,121146
821,9063
822,158021
823,9167
824,129584
825,9011
826,9218
827,15886
828,9166
829,152083
830,9218
831,119687
832,9062
833,154791
834,9063
835,120365
836,8906
837,9011
838,149636
839,9011
840,153438
841,9271
842,149792
843,9114
844,9167
845,149844
846,9115
847,135625
848,9167
849,151302
850,8958
851,9114
852,127812
853,9375
854,8958
855,150625
856,136302
857,8959
858,9010
859,140625
860,9062
861,151198
862,142760
863,51719
864,9062
865,9219
866,130209
867,9115
868,153125
869,8906
870,134167
871,9011
872,148386
873,9010
874,101719
875,51146
876,23646
877,9167
878,9271
879,8959
880,9010
881,154167
882,9115
883,9063
884,147604
885,9323
886,123802
887,9062
888,9011
889,149636
890,9167
891,150886
892,9166
893,120208
894,9063
895,151250
896,157135
897,9271
898,148542
899,8958
900,131302
901,8906
902,9114
903,9062
904,151718
905,9011
906,150157
907,9010
908,151042
909,9115
910,148333
911,9010
912,155052
913,19635
914,160000
915,9062
916,118073
917,9271
918,156458
919,9011
920,123125
921,9218
922,9063
923,154167
924,9115
925,140938
926,9011
927,16042
928,151614
929,8958
930,148489
931,15938
932,127188
933,9167
934,149584
935,9062
936,155417
937,9062
938,9063
939,146459
940,8959
941,155573
942,149010
943,9167
944,148959
945,9115
946,141979
947,9062
948,16146
949,153802
950,9167
951,149844
952,9167
953,134167
954,9167
955,136042
956,8907
957,136459
958,9166
959,9166
960,122864
961,9063
962,9010
963,9115
964,132500
965,149948
966,14948
967,15781
968,128802
969,9115
970,9063
971,148750
972,98490
973,62969
974,17500
975,156875
976,9062
977,119271
978,9062
979,158281
980,9166
981,119791
982,9011
983,154167
984,9114
985,129166
986,9219
987,9115
988,9063
989,124896
990,140156
991,9115
992,141719
993,8958
994,15209
995,141875
996,15990
997,141667
998,139844
999,99375
1000,54114
1001,9115
1002,137448
1003,139531
1004,9114
1005,140208
1006,9167
1007,143489
1008,145886
1009,103177
1010,54271
1011,24635
1012,150364
1013,142187
1014,147865
1015,140833
1016,140677
1017,9219
1018,34740
1019,9114
1020,140156
1021,9115
1022,142292
1023,150521
1024,140052
1025,8906
1026,140781
1027,8958
1028,143854
1029,146719
1030,16093
1031,141510
1032,140365
1033,147135
1034,16042
1035,141510
1036,140364
1037,9219
1038,135000
1039,137604
1040,141979
1041,9115
1042,139687
1043,141875
1044,142604
1045,142344
1046,15937
1047,143802
1048,139948
1049,104948
1050,48750
1051,9010
1052,134271
1053,144114
1054,16094
1055,9062
1056,140573
1057,134271
1058,139896
1059,9062
1060,140312
1061,134219
1062,140417
1063,9271
1064,139792
1065,140416
1066,142865
1067,9062
1068,141771
1069,148021
1070,9167
1071,136094
1072,9011
1073,143438
1074,136875
1075,140208
1076,9375
1077,132395
1078,141771
1079,143802
1080,140782
1081,141302
1082,132917
1083,15885
1084,142604
1085,140313
1086,9166
1087,140677
1088,9166
1089,117552
1090,9322
1091,133489
1092,141510
1093,145885
1094,140521
1095,9011
1096,141823
1097,9063
1098,140156
1099,133177
1100,143229
1101,8958
1102,143594
1103,9115
1104,140000
1105,133750
1106,16093
1107,125000
1108,62240
1109,21458
1110,155469
1111,9010
1112,140677
1113,134896
1114,140000
1115,9011
1116,140417
1117,143125
1118,142604
1119,9062
1120,133645
1121,135417
1122,141094
1123,52604
1124,8854
1125,129010
1126,9115
1127,133959
1128,9063
1129,150521
1130,9167
1131,139115
1132,9115
1133,15781
1134,158698
1135,9062
1136,9062
1137,149948
1138,8958
1139,150729
1140,9010
1141,127812
1142,9115
1143,137344
1144,9010
1145,150520
1146,9062
1147,150521
1148,9114
1149,121614
1150,9271
1151,160417
1152,9115
1153,119323
1154,66979
1155,22448
1156,155260
1157,9115
1158,136771
1159,8906
1160,15937
1161,150520
1162,9167
1163,148333
1164,15105
1165,128282
1166,9115
1167,9115
1168,149010
1169,9115
1170,152083
1171,9062
1172,126302
1173,8958
1174,158385
1175,9010
1176,121094
1177,9219
1178,156563
1179,9115
1180,133594
1181,9011
1182,123334
1183,9011
1184,119740
1185,72188
1186,22292
1187,155313
1188,9010
1189,120729
1190,65833
1191,20782
1192,154427
1193,17917
1194,151615
1195,150365
1196,150990
1197,8906
1198,145156
1199,16093
1200,127968
1201,9010
1202,9115
1203,150365
1204,9010
1205,152448
1206,9010
1207,152083
1208,9219
1209,120261
1210,8959
1211,120938
1212,9114
1213,8854
1214,150416
1215,9063
1216,135677
1217,9010
1218,150625
1219,9011
1220,136771
1221,9114
1222,16094
1223,150104
1224,9062
1225,149635
1226,9011
1227,130938
1228,8854
1229,155885
1230,9062
1231,16875
1232,145104
1233,9063
1234,9063
1235,146355
1236,148906
1237,9063
1238,138282
1239,149687
1240,103177
1241,59479
1242,18021
1243,152136
1244,8906
1245,154063
1246,9062
1247,119010
1248,8959
1249,8906
1250,150417
1251,8854
1252,119375
1253,66511
1254,22031
1255,8906
1256,9011
1257,152240
1258,9166
1259,9115
1260,144531
1261,9114
1262,157031
1263,9011
1264,121823
1265,9062
1266,158333
1267,9166
1268,120885
1269,9010
1270,157969
1271,15989
1272,156406
1273,15208
1274,128646
1275,8906
1276,8958
1277,121510
1278,9322
1279,122239
1280,9115
1281,155260
1282,9062
1283,140573
1284,153906
1285,36719
1286,9166
1287,128020
1288,9115
1289,150677
1290,9115
1291,117240
1292,9062
1293,121562
1294,70885
1295,22604
1296,9010
1297,145052
1298,8958
1299,9010
1300,135156
1301,9114
1302,15000
1303,149844
1304,9115
1305,149584
1306,9011
1307,9114
1308,154792
1309,9166
1310,118645
1311,9011
1312,119323
1313,8854
1314,8959
1315,15104
1316,160677
1317,9323
1318,125990
1319,9115
1320,157761
1321,9219
1322,161562
1323,9010
1324,119739
1325,9063
1326,161250
1327,14895
1328,128437
1329,8906
1330,8907
1331,149480
1332,8958
1333,154635
1334,9219
1335,121615
1336,155417
1337,56458
1338,14740
1339,147917
1340,15938
1341,128646
1342,8854
1343,9063
1344,141146
1345,9114
1346,9115
1347,15886
1348,150782
1349,9011
1350,9062
1351,9010
1352,153646
1353,9010
1354,15937
1355,150573
1356,9063
1357,148594
1358,9271
1359,126927
1360,9167
1361,9010
1362,150364
1363,9166
1364,155312
1365,9219
1366,134063
1367,15989
1368,127916
1369,9166
1370,9115
1371,141406
1372,8958
1373,8958
1374,150729
1375,9063
1376,152136
1377,9114
1378,119739
1379,9114
1380,129166
1381,9114
1382,9011
1383,15104
1384,149791
1385,15260
1386,127031
1387,9115
1388,9166
1389,9115
1390,9166
1391,148698
1392,21823
1393,150468
1394,149792
1395,9011
1396,119740
1397,9115
1398,151042
1399,9271
1400,128229
1401,9218
1402,8958
1403,148906
1404,9114
1405,136093
1406,142813
1407,8907
1408,9219
1409,9114
1410,131093
1411,149688
1412,9010
1413,149896
1414,9218
1415,121770
1416,9010
1417,9062
1418,149166
1419,9062
1420,15156
1421,8802
1422,151511
1423,8958
1424,117396
1425,65313
1426,36042
1427,161875
1428,9062
1429,150833
1430,9010
1431,156614
1432,9166
1433,14792
1434,150052
1435,9063
1436,8958
1437,8906
1438,150052
1439,9115
1440,148438
1441,9063
1442,28021
1443,155364
1444,8907
1445,9063
1446,147344
1447,153281
1448,8959
1449,134375
1450,150156
1451,9062
1452,122552
1453,9062
1454,157812
1455,15000
1456,128541
1457,9062
1458,9011
1459,151094
1460,9010
1461,8907
1462,9011
1463,9062
1464,148073
1465,9166
1466,121770
1467,9011
1468,155313
1469,9063
1470,123230
1471,154739
1472,9011
1473,9167
1474,141406
1475,9063
1476,8906
1477,15990
1478,122188
1479,65625
1480,18750
1481,157240
1482,9063
1483,126407
1484,9114
1485,129583
1486,8958
1487,120886
1488,9010
1489,121510
1490,9271
1491,150105
1492,9479
1493,119896
1494,49948
1495,9166
1496,9219
1497,9062
1498,150677
1499,9062
1500,151770
1501,8958
1502,120000
1503,9062
1504,160573
1505,9271
1506,120573
1507,9114
1508,125781
1509,9115
1510,152031
1511,9271
1512,119375
1513,8854
1514,153750
1515,8959
1516,118230
1517,8854
1518,9062
1519,148906
1520,9115
1521,120573
1522,9166
1523,9323
1524,119427
1525,9166
1526,156302
1527,17605
1528,143386
1529,9062
1530,133177
1531,9063
1532,15989
1533,149531
1534,9219
1535,9010
1536,9011
1537,150261
1538,9167
1539,150417
1540,9115
1541,135313
1542,9010
1543,126198
1544,66302
1545,195781
1546,9115
1547,128750
1548,8906
1549,135364
1550,9115
1551,121719
1552,8906
1553,150416
1554,9010
1555,122969
1556,9114
1557,8958
1558,9166
1559,146354
1560,8906
1561,158385
1562,16250
1563,128334
1564,9115
1565,9167
1566,16041
1567,150000
1568,9115
1569,149896
1570,8958
1571,129792
1572,9011
1573,9011
1574,147813
1575,143385
1576,9167
1577,150156
1578,9166
1579,149583
1580,9115
1581,153229
1582,9011
1583,152657
1584,98490
1585,60937
1586,19166
1587,152448
1588,9115
1589,156198
1590,9218
1591,123281
1592,9167
1593,157448
1594,102604
1595,52396
1596,24635
1597,9219
1598,119896
1599,159219
1600,38750
1601,9166
1602,126666
1603,8959
1604,157709
1605,8958
1606,121041
1607,8906
1608,127239
1609,15781
1610,132552
1611,9011
1612,9010
1613,8906
1614,9010
1615,118645
1616,151406
1617,150990
1618,8907
1619,8958
1620,149479
1621,9062
1622,135364
1623,9062
1624,120208
1625,8958
1626,152604
1627,9063
1628,9115
1629,9166
1630,143021
1631,9114
1632,9114
1633,9166
1634,158333
1635,9166
1636,120729
1637,9115
1638,9010
1639,149896
1640,9167
1641,153906
1642,9062
1643,120833
1644,9011
1645,149167
1646,9062
1647,122031
1648,9115
1649,126407
1650,72917
1651,33490
1652,9062
1653,148281
1654,50260
1655,9063
1656,132969
1657,15209
1658,129844
1659,9062
1660,160885
1661,8906
1662,149635
1663,9011
1664,153282
1665,9011
1666,9062
1667,142239
1668,9167
1669,8906
1670,15938
1671,150313
1672,9063
1673,9218
1674,8958
1675,149688
1676,9114
1677,9167
1678,142917
1679,9167
1680,157969
1681,15833
1682,128125
1683,8958
1684,148177
1685,15156
1686,128958
1687,9167
1688,119480
1689,71979
1690,28906
1691,9115
1692,9062
1693,141094
1694,8854
1695,9062
1696,9114
1697,9167
1698,8958
1699,127760
1700,8906
1701,129583
1702,9010
1703,148698
1704,149219
1705,9114
1706,147344
1707,8958
1708,9063
1709,24531
1710,157343
1711,8906
1712,9062
1713,124635
1714,67084
1715,23490
1716,157448
1717,8906
1718,132500
1719,9167
1720,118073
1721,63854
1722,28333
1723,161563
1724,150000
1725,9114
1726,9062
1727,147448
1728,8958
1729,8906
1730,142552
1731,8906
1732,152813
1733,9010
1734,118906
1735,9115
1736,118855
1737,9115
1738,9010
1739,151562
1740,9167
1741,9167
1742,148959
1743,9062
1744,118490
1745,23697
1746,156458
1747,9062
1748,157344
1749,9115
1750,119844
1751,9166
1752,126718
1753,15781
1754,126510
1755,8906
1756,9167
1757,140469
1758,9219
1759,8959
1760,16146
1761,156146
1762,45833
1763,9115
1764,127865
1765,9114
1766,120364
1767,9167
1768,156979
1769,15729
1770,127969
1771,9010
1772,8907
1773,148594
1774,9219
1775,158698
1776,9063
1777,131927
1778,9011
1779,8906
1780,149375
1781,8854
1782,153645
1783,9166
1784,150989
1785,9166
1786,151927
1787,9010
1788,122240
1789,9011
1790,8958
1791,150938
1792,8958
1793,16041
1794,128750
1795,8906
1796,9010
1797,141198
1798,9166
1799,9011
1800,15052
1801,129896
1802,9063
1803,154948
1804,14896
1805,127552
1806,8958
1807,9063
1808,9062
1809,9063
1810,143334
1811,9010
1812,127604
1813,9166
1814,9218
1815,147968
1816,9167
1817,134531
1818,150000
1819,9063
1820,149323
1821,8854
1822,133281
1823,8958
1824,9011
1825,145990
1826,9063
1827,9063
1828,150156
1829,8958
1830,153229
1831,9166
1832,131406
1833,9010
1834,153073
1835,9218
1836,121250
1837,9062
1838,9115
1839,9167
1840,121302
1841,9010
1842,157396
1843,9010
1844,120729
1845,15260
1846,128229
1847,9063
1848,118907
1849,71771
1850,28802
1851,157136
1852,9114
1853,157447
1854,157396
1855,79896
1856,28594
1857,9271
1858,151146
1859,143125
1860,8958
1861,119218
1862,73698
1863,21458
1864,154583
1865,9063
1866,153177
1867,158802
1868,36302
1869,9166
1870,130104
1871,9062
1872,154687
1873,9063
1874,153073
1875,9114
1876,119062
1877,9010
1878,155937
1879,9063
1880,118854
1881,8906
1882,121041
1883,69740
1884,24166
1885,157552
1886,9115
1887,134948
1888,9271
1889,121250
1890,9114
1891,156093
1892,9114
1893,120000
1894,8906
1895,9063
1896,149740
1897,8906
1898,135312
1899,9063
1900,151354
1901,9011
1902,141302
1903,9114
1904,121718
1905,9219
1906,119063
1907,9063
1908,153229
1909,9010
1910,120625
1911,9010
1912,9010
1913,15156
1914,150833
1915,9063
1916,9167
1917,149740
1918,144687
1919,15156
1920,157136
1921,9062
1922,157552
1923,39531
1924,9166
1925,9167
1926,9323
1927,149843
1928,8906
1929,119740
1930,75312
1931,22240
1932,156146
1933,8854
1934,9115
1935,9218
1936,143437
1937,9115
1938,130938
1939,9271
1940,153177
1941,9115
1942,126354
1943,8907
1944,121250
1945,8958
1946,8958
1947,149479
1948,8958
1949,149531
1950,9271
1951,147865
1952,9114
1953,150729
1954,9219
1955,119532
1956,9271
1957,119427
1958,9115
1959,129688
1960,145208
1961,9115
1962,132761
1963,9063
1964,149844
1965,9115
1966,139688
1967,9115
1968,15365
1969,150000
1970,8906
1971,8958
1972,9062
1973,154271
1974,9115
1975,9270
1976,144114
1977,38750
1978,9271
1979,8854
1980,150208
1981,8854
1982,133229
1983,9063
1984,15937
1985,150416
1986,149375
1987,8906
1988,120729
1989,8854
1990,148073
1991,9271
1992,122448
1993,8802
1994,8958
1995,149375
1996,8750
1997,135729
1998,9167
1999,9114
2000,18907
2001,153177
2002,9010
2003,140573
2004,132708
2005,142657
2006,151718
2007,144584
2008,9062
2009,139062
2010,142031
2011,142865
2012,9010
2013,9323
2014,140156
2015,140885
2016,141979
2017,8907
2018,139844
2019,9219
2020,142032
2021,9166
2022,140937
2023,9063
2024,142136
2025,9166
2026,139687
2027,132968
2028,9011
2029,143386
2030,9218
2031,141927
2032,9011
2033,141667
2034,142448
2035,101354
2036,58073
2037,25104
2038,159062
2039,142343
2040,9114
2041,140312
2042,8907
2043,142344
2044,137292
2045,16042
2046,141719
2047,140781
2048,9114
2049,140520
2050,9219
2051,140156
2052,9114
2053,142083
2054,9167
2055,139584
2056,9115
2057,141770
2058,9063
2059,140000
2060,9219
2061,142760
2062,8958
2063,149271
2064,140365
2065,9114
2066,142447
2067,9063
2068,142708
2069,133750
2070,141980
2071,9063
2072,140730
2073,133490
2074,142969
2075,8959
2076,140990
2077,134063
2078,142396
2079,41979
2080,16042
2081,9271
2082,141042
2083,9062
2084,120677
2085,142708
2086,143125
2087,140052
2088,142135
2089,9166
2090,132552
2091,146511
2092,141823
2093,8958
2094,122917
2095,143490
2096,9062
2097,139375
2098,8854
2099,142240
2100,8959
2101,140469
2102,134219
2103,142188
2104,8958
2105,140104
2106,135364
2107,140104
2108,139271
2109,140365
2110,133125
2111,145208
2112,149479
2113,140416
2114,140782
2115,141823
2116,8958
2117,139531
2118,133541
2119,141666
2120,128125
2121,143593
2122,9114
2123,140000
2124,9063
2125,136094
2126,8802
2127,140938
2128,140365
2129,141875
2130,9062
2131,146406
2132,58282
2133,17396
2134,9114
2135,126666
2136,71354
2137,28646
2138,14948
2139,150573
2140,9063
2141,8959
2142,151459
2143,9063
2144,152292
2145,9010
2146,130990
2147,150677
2148,9166
2149,149635
2150,8907
2151,131823
2152,9062
2153,136406
2154,8959
2155,120782
2156,9063
2157,140625
2158,8958
2159,153593
2160,8958
2161,152396
2162,9114
2163,152656
2164,9115
2165,15781
2166,9010
2167,154843
2168,157135
2169,9115
2170,9063
2171,142136
2172,9115
2173,9011
2174,150417
2175,9062
2176,152656
2177,9167
2178,120105
2179,9062
2180,152083
2181,9010
2182,120729
2183,151823
2184,8958
2185,159687
2186,9114
2187,16041
2188,9063
2189,142084
2190,9323
2191,113750
2192,61042
2193,30677
2194,157708
2195,9115
2196,9167
2197,149896
2198,9167
2199,151459
2200,9114
2201,120000
2202,9011
2203,9010
2204,14948
2205,152604
2206,8958
2207,159427
2208,9427
2209,128646
2210,9062
2211,8906
2212,149844
2213,9167
2214,153542
2215,150000
2216,8958
2217,9010
2218,143750
2219,9063
2220,9062
2221,15990
2222,151667
2223,149323
2224,9115
2225,15208
2226,128333
2227,9010
2228,9115
2229,149219
2230,8958
2231,134583
2232,9011
2233,16042
2234,9219
2235,121042
2236,9115
2237,9115
2238,130677
2239,9114
2240,152031
2241,9063
2242,132136
2243,9011
2244,9167
2245,143490
2246,149948
2247,9062
2248,126718
2249,9010
2250,131406
2251,148802
2252,9063
2253,119011
2254,9010
2255,9010
2256,150781
2257,8906
2258,16093
2259,127968
2260,9010
2261,121250
2262,9166
2263,9428
2264,155000
2265,9010
2266,16094
2267,138594
2268,9010
2269,150833
2270,8906
2271,9062
2272,155156
2273,8958
2274,15937
2275,150469
2276,155468
2277,8958
2278,150729
2279,9167
2280,141823
2281,9063
2282,119115
2283,68438
2284,36927
2285,163021
2286,150729
2287,34166
2288,9010
2289,9115
2290,147552
2291,9115
2292,9062
2293,147187
2294,9219
2295,148334
2296,8854
2297,151510
2298,9167
2299,15886
2300,153282
2301,9115
2302,9062
2303,8959
2304,153438
2305,149739
2306,9218
2307,148177
2308,9166
2309,127552
2310,9219
2311,129688
2312,9011
2313,154584
2314,9011
2315,149115
2316,9219
2317,156094
2318,9323
2319,148177
2320,8958
2321,161302
2322,9115
2323,118594
2324,9115
2325,8906
2326,9114
2327,121354
2328,15104
2329,135365
2330,15937
2331,129270
2332,9063
2333,158334
2334,11563
2335,120261
2336,9114
2337,150573
2338,9219
2339,153490
2340,9271
2341,119479
2342,9271
2343,9063
2344,9219
2345,148542
2346,9167
2347,157031
2348,9062
2349,122187
2350,8959
2351,9114
2352,136771
2353,9062
2354,149427
2355,8959
2356,16146
2357,126302
2358,9167
2359,156146
2360,9115
2361,151823
2362,8959
2363,119532
2364,144011
2365,15938
2366,127657
2367,153907
2368,9115
2369,154844
2370,9167
2371,128750
2372,9218
2373,151406
2374,8907
2375,130261
2376,8959
2377,156823
2378,9011
2379,147292
2380,9115
2381,120208
2382,72187
2383,9166
2384,148593
2385,9166
2386,141197
2387,9271
2388,136771
2389,9010
2390,149948
2391,8958
2392,139636
2393,9062
2394,15782
2395,150417
2396,149896
2397,9062
2398,149687
2399,9063
2400,118803
2401,8907
2402,120365
2403,61927
2404,17239
2405,149479
2406,23750
2407,143906
2408,8959
2409,8854
2410,149739
2411,9115
2412,157865
2413,11562
2414,122343
2415,9114
2416,148645
2417,9011
2418,150729
2419,9062
2420,124375
2421,142604
2422,9062
2423,157031
2424,16198
2425,126979
2426,9062
2427,148229
2428,9167
2429,143125
2430,9166
2431,121771
2432,149219
2433,8906
2434,127083
2435,9167
2436,150834
2437,9219
2438,128594
2439,38802
2440,9219
2441,9167
2442,149531
2443,8959
2444,135261
2445,149479
2446,9063
2447,149792
2448,9166
2449,150052
2450,9219
2451,148073
2452,9323
2453,149063
2454,149531
2455,142343
2456,9062
2457,134167
2458,9011
2459,9063
2460,122240
2461,149844
2462,9063
2463,148802
2464,8958
2465,134271
2466,9062
2467,9063
2468,143021
2469,9114
2470,130208
2471,9166
2472,151823
2473,9218
2474,127343
2475,72709
2476,27656
2477,161093
2478,16042
2479,157760
2480,8958
2481,148021
2482,16042
2483,156302
2484,9010
2485,155625
2486,9167
2487,120000
2488,9167
2489,157500
2490,149792
2491,9167
2492,15625
2493,151041
2494,9167
2495,8906
2496,147760
2497,152240
2498,9011
2499,132084
